id:ID,label:LABEL,name,concept,value,normalized_value,value_type,unit_ref,source_file,dimensions,description
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_45684cd138d7,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,1658142,1658142,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken15""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_42171d89cea1,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,4759177,4759177,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken16""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_f7e65b1ca5c4,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,280540,280540,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken17""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_8005e5d6f283,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,1778568,1778568,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken18""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_464d6fe52446,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3499683,3499683,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken19""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_c5bb6a278a72,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,331987,331987,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken20""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3d6fe39a42e5,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,812297,812297,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken21""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_390046b08405,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3879125,3879125,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken22""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_27f11f1b20bb,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,240970,240970,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken23""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_8f5a79c0b87b,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3757742,3757742,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken24""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_c0b92b776733,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3865705,3865705,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken25""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_b3c794ad2b07,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,262629,262629,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken26""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_920627cb104a,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,547098,547098,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken27""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_0f1325a1fdc1,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,559370,559370,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken28""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_800f73d94e12,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,124319,124319,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken29""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_ccd76511d3aa,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,132001,132001,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken30""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_4f873fd3929f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,346910,346910,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken31""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_72425ddbf601,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,105740,105740,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken32""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_a6ee9aa217cd,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,478469,478469,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken33""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_42de5de5cd6e,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,231485,231485,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken34""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_91e95012aa93,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,125869,125869,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken35""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_1a444a2176d4,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,2421482,2421482,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken36""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_de639cb2908d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3683875,3683875,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken37""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_4da3f8f5b068,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,24513445,24513445,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken38""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_47c2e129c99b,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,17220838,17220838,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken39""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3c7792b33189,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,11572543,11572543,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken40""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_9193671f7b3c,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,708985,708985,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken41""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_0bcb82181053,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3717359,3717359,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken42""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_11bb90662988,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,48303106,48303106,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken43""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_943504ce7f2f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,1166925,1166925,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken44""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_258bca468763,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,746356,746356,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken45""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_d12572cde1b0,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,150000,150000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken46""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_773b33b1d607,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,4012614,4012614,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken47""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_bd5d83355233,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,9898601,9898601,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken48""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_e6c87b2f0f42,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,7908998,7908998,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken49""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_6c7915af5c57,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,4325913,4325913,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken50""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_f35b6d31d012,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,9080337,9080337,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken51""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_1fbe9a389c2e,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3042527,3042527,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken52""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_c7d18965885c,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,262581,262581,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken53""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_dafc8afd4360,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,364516,364516,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken54""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_bb9c51acf664,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,136169,136169,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken55""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3f9839e4c49e,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,251057,251057,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken56""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_b06d041937d0,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,7273326,7273326,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken57""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_0afca44b5bd4,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,221899,221899,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken58""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_985e22b3a03a,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,4862170,4862170,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken59""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_a1ec6c4f53ac,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,156206,156206,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken60""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_4b079906cfe5,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,5172504,5172504,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken61""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_ae1e7c0f12b7,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,124480,124480,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken62""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_51fb50ba3e6d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,468776,468776,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken63""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3037eb69067b,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,4636727,4636727,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken64""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_4fc09a50431c,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3262845,3262845,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken65""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_6c72476933fd,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3694128,3694128,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken66""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_21d8eaea05b8,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,5804543,5804543,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken67""}",
Year_2022,Year,2022,,,,,,,,
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2022_ae824f21052d,ESGMetric;Fact,INFOSYS TotalVolumeOfWaterWithdrawal (2022),TotalVolumeOfWaterWithdrawal,2274679,2274679,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2022_2d0ca446439e,ESGMetric;Fact,INFOSYS TotalVolumeOfWaterWithdrawal (2022),TotalVolumeOfWaterWithdrawal,1312384,1312384,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalScope1Emissions_2022_8543cbfd6068,ESGMetric;Fact,INFOSYS TotalScope1Emissions (2022),TotalScope1Emissions,8593,8593,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalScope2Emissions_2022_035922eeb348,ESGMetric;Fact,INFOSYS TotalScope2Emissions (2022),TotalScope2Emissions,62352,62352,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalScope1Emissions_2022_7c7aeab59f2f,ESGMetric;Fact,INFOSYS TotalScope1Emissions (2022),TotalScope1Emissions,8965,8965,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalScope2Emissions_2022_b44290003bb3,ESGMetric;Fact,INFOSYS TotalScope2Emissions (2022),TotalScope2Emissions,64398,64398,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalWasteGenerated_2022_3350d91dce34,ESGMetric;Fact,INFOSYS TotalWasteGenerated (2022),TotalWasteGenerated,21059.77,21059.77,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalWasteGenerated_2022_dbd954059167,ESGMetric;Fact,INFOSYS TotalWasteGenerated (2022),TotalWasteGenerated,11178.898,11178.898,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2022_2ad8b7ae1d0f,ESGMetric;Fact,INFOSYS TotalEnergyConsumedFromRenewableSources (2022),TotalEnergyConsumedFromRenewableSources,359644,359644,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2022_d4f8f8218da3,ESGMetric;Fact,INFOSYS TotalEnergyConsumedFromRenewableSources (2022),TotalEnergyConsumedFromRenewableSources,266119,266119,percentage,pure,FY2022-23.xml,{},
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_c75aa712eb63,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,71785217,71785217,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_5ada28bdb30a,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1068634,1068634,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f9387ec25485,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,810816,810816,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_53777fab45f8,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,418273,418273,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_412e1ec12551,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,25119840,25119840,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken5""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_a8ca262b05af,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,25010847,25010847,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken6""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_99ae2a1d7260,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,222966,222966,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken7""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0051096e57e9,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,166473,166473,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken8""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_da164279c81d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,164802,164802,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken9""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_fd2314222d5f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,133317,133317,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken10""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_c4e7a2e1c13b,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,441039,441039,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken11""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f87db5a1c182,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,440700,440700,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken12""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0ab10b5bdacb,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,262168,262168,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken13""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_dc6992e2d8a8,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,203167,203167,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken14""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b996fca773dd,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,147158,147158,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken15""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_cc67b6315c0f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,143770,143770,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken16""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_97be4945d820,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,142732,142732,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken17""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b533ff1aa1c2,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,105603,105603,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken18""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_407f3526f129,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,505701,505701,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken19""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_09425cd2d953,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,140155,140155,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken20""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_38e1f2030808,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,139918,139918,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken21""}",
